"","region","scenario","Trade","ReactorCost","FuelCost","Technology","year","Material","demand_type","Units","annual_material_demand"
"2416","USA","Limited Trade","Limited","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - HTGR",2085,"Graphite","operation_demand","kt",299.252888888888
"2417","USA","Limited Trade","Limited","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - HTGR",2085,"Silicon carbide","operation_demand","kt",0.0598505777777776
"2418","USA","Limited Trade","Limited","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - MSR",2085,NA,"operation_demand","kt",NA
"2419","USA","Limited Trade","Limited","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - PWR modular",2085,"Zirconium","operation_demand","kt",0.0441312777777778
"2420","USA","Limited Trade","Limited","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - SFR",2085,NA,"operation_demand","kt",NA
"2421","USA","Limited Trade","Limited","Reactor - Mod.","Fuel - Mod.","Nuclear - Large - PWR",2090,"Hafnium","operation_demand","kt",32.9964888888889
"2422","USA","Limited Trade","Limited","Reactor - Mod.","Fuel - Mod.","Nuclear - Large - PWR",2090,"Zirconium","operation_demand","kt",0.384959037037037
"2423","USA","Limited Trade","Limited","Reactor - Mod.","Fuel - Mod.","Nuclear - Legacy",2090,"Hafnium","operation_demand","kt",0.367495555555556
"2424","USA","Limited Trade","Limited","Reactor - Mod.","Fuel - Mod.","Nuclear - Legacy",2090,"Zirconium","operation_demand","kt",0.00428744814814815
"2425","USA","Limited Trade","Limited","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - BWR",2090,"Zirconium","operation_demand","kt",0.196902111111111
"2426","USA","Limited Trade","Limited","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - HTGR",2090,"Graphite","operation_demand","kt",330.689833333334
"2427","USA","Limited Trade","Limited","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - HTGR",2090,"Silicon carbide","operation_demand","kt",0.0661379666666668
"2428","USA","Limited Trade","Limited","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - MSR",2090,NA,"operation_demand","kt",NA
"2429","USA","Limited Trade","Limited","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - PWR modular",2090,"Zirconium","operation_demand","kt",0.0478333333333333
"2430","USA","Limited Trade","Limited","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - SFR",2090,NA,"operation_demand","kt",NA
"2431","USA","Limited Trade","Limited","Reactor - Mod.","Fuel - Mod.","Nuclear - Large - PWR",2095,"Hafnium","operation_demand","kt",34.8724
"2432","USA","Limited Trade","Limited","Reactor - Mod.","Fuel - Mod.","Nuclear - Large - PWR",2095,"Zirconium","operation_demand","kt",0.406844666666667
"2433","USA","Limited Trade","Limited","Reactor - Mod.","Fuel - Mod.","Nuclear - Legacy",2095,"Hafnium","operation_demand","kt",0.366714444444444
"2434","USA","Limited Trade","Limited","Reactor - Mod.","Fuel - Mod.","Nuclear - Legacy",2095,"Zirconium","operation_demand","kt",0.00427833518518518
"2435","USA","Limited Trade","Limited","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - BWR",2095,"Zirconium","operation_demand","kt",0.217502185185185
"2436","USA","Limited Trade","Limited","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - HTGR",2095,"Graphite","operation_demand","kt",360.753111111112
"2437","USA","Limited Trade","Limited","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - HTGR",2095,"Silicon carbide","operation_demand","kt",0.0721506222222224
"2438","USA","Limited Trade","Limited","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - MSR",2095,NA,"operation_demand","kt",NA
"2439","USA","Limited Trade","Limited","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - PWR modular",2095,"Zirconium","operation_demand","kt",0.0501738333333333
"2440","USA","Limited Trade","Limited","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - SFR",2095,NA,"operation_demand","kt",NA
"2441","USA","Limited Trade","Limited","Reactor - Mod.","Fuel - Mod.","Nuclear - Large - PWR",2100,"Hafnium","operation_demand","kt",35.7710333333333
"2442","USA","Limited Trade","Limited","Reactor - Mod.","Fuel - Mod.","Nuclear - Large - PWR",2100,"Zirconium","operation_demand","kt",0.417328722222222
"2443","USA","Limited Trade","Limited","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - BWR",2100,"Zirconium","operation_demand","kt",0.235008407407407
"2444","USA","Limited Trade","Limited","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - HTGR",2100,"Graphite","operation_demand","kt",385.442777777778
"2445","USA","Limited Trade","Limited","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - HTGR",2100,"Silicon carbide","operation_demand","kt",0.0770885555555556
"2446","USA","Limited Trade","Limited","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - MSR",2100,NA,"operation_demand","kt",NA
"2447","USA","Limited Trade","Limited","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - PWR modular",2100,"Zirconium","operation_demand","kt",0.0515555925925926
"2448","USA","Limited Trade","Limited","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - SFR",2100,NA,"operation_demand","kt",NA
"2449","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Legacy",2021,"Hafnium","operation_demand","kt",32.4618622222222
"2450","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Legacy",2021,"Zirconium","operation_demand","kt",0.378721725925926
"2451","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2025,"Hafnium","operation_demand","kt",0.733333333333332
"2452","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2025,"Zirconium","operation_demand","kt",0.00855555555555554
"2453","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Legacy",2025,"Hafnium","operation_demand","kt",32.3379844444444
"2454","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Legacy",2025,"Zirconium","operation_demand","kt",0.377276485185185
"2455","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2030,"Hafnium","operation_demand","kt",1.24430666666667
"2456","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2030,"Zirconium","operation_demand","kt",0.0145169111111111
"2457","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Legacy",2030,"Hafnium","operation_demand","kt",32.3332488888889
"2458","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Legacy",2030,"Zirconium","operation_demand","kt",0.377221237037037
"2459","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2035,"Hafnium","operation_demand","kt",2.19549
"2460","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2035,"Zirconium","operation_demand","kt",0.02561405
"2461","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Legacy",2035,"Hafnium","operation_demand","kt",31.5433044444444
"2462","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Legacy",2035,"Zirconium","operation_demand","kt",0.368005218518518
"2463","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - BWR",2035,"Zirconium","operation_demand","kt",0.00233461111111111
"2464","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2035,"Graphite","operation_demand","kt",6.02688888888888
"2465","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2035,"Silicon carbide","operation_demand","kt",0.00120537777777778
"2466","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2035,NA,"operation_demand","kt",NA
"2467","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - PWR modular",2035,"Zirconium","operation_demand","kt",0.00194474074074074
"2468","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - SFR",2035,NA,"operation_demand","kt",NA
"2469","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2040,"Hafnium","operation_demand","kt",4.12610111111112
"2470","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2040,"Zirconium","operation_demand","kt",0.0481378462962964
"2471","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Legacy",2040,"Hafnium","operation_demand","kt",31.5293966666667
"2472","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Legacy",2040,"Zirconium","operation_demand","kt",0.367842961111111
"2473","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - BWR",2040,"Zirconium","operation_demand","kt",0.0070266296296296
"2474","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2040,"Graphite","operation_demand","kt",16.4746666666667
"2475","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2040,"Silicon carbide","operation_demand","kt",0.00329493333333333
"2476","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2040,NA,"operation_demand","kt",NA
"2477","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - PWR modular",2040,"Zirconium","operation_demand","kt",0.00483937037037037
"2478","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - SFR",2040,NA,"operation_demand","kt",NA
"2479","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2045,"Hafnium","operation_demand","kt",6.41985
"2480","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2045,"Zirconium","operation_demand","kt",0.07489825
"2481","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Legacy",2045,"Hafnium","operation_demand","kt",31.5176988888889
"2482","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Legacy",2045,"Zirconium","operation_demand","kt",0.367706487037037
"2483","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - BWR",2045,"Zirconium","operation_demand","kt",0.0142367962962963
"2484","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2045,"Graphite","operation_demand","kt",31.4366666666666
"2485","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2045,"Silicon carbide","operation_demand","kt",0.00628733333333332
"2486","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2045,NA,"operation_demand","kt",NA
"2487","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - PWR modular",2045,"Zirconium","operation_demand","kt",0.00807094444444447
"2488","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - SFR",2045,NA,"operation_demand","kt",NA
"2489","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2050,"Hafnium","operation_demand","kt",10.8686088888889
"2490","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2050,"Zirconium","operation_demand","kt",0.126800437037037
"2491","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Legacy",2050,"Hafnium","operation_demand","kt",30.4213444444444
"2492","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Legacy",2050,"Zirconium","operation_demand","kt",0.354915685185185
"2493","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - BWR",2050,"Zirconium","operation_demand","kt",0.0306207222222222
"2494","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2050,"Graphite","operation_demand","kt",64.1673888888888
"2495","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2050,"Silicon carbide","operation_demand","kt",0.0128334777777778
"2496","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2050,NA,"operation_demand","kt",NA
"2497","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - PWR modular",2050,"Zirconium","operation_demand","kt",0.0144284629629629
"2498","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - SFR",2050,NA,"operation_demand","kt",NA
"2499","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2055,"Hafnium","operation_demand","kt",15.3101577777778
"2500","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2055,"Zirconium","operation_demand","kt",0.178618507407407
"2501","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Legacy",2055,"Hafnium","operation_demand","kt",21.6563622222222
"2502","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Legacy",2055,"Zirconium","operation_demand","kt",0.252657559259259
"2503","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - BWR",2055,"Zirconium","operation_demand","kt",0.0494657592592593
"2504","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2055,"Graphite","operation_demand","kt",100.748666666667
"2505","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2055,"Silicon carbide","operation_demand","kt",0.0201497333333333
"2506","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2055,NA,"operation_demand","kt",NA
"2507","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - PWR modular",2055,"Zirconium","operation_demand","kt",0.0209350555555555
"2508","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - SFR",2055,NA,"operation_demand","kt",NA
"2509","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2060,"Hafnium","operation_demand","kt",19.3742577777778
"2510","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2060,"Zirconium","operation_demand","kt",0.226033007407407
"2511","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Legacy",2060,"Hafnium","operation_demand","kt",16.8897844444444
"2512","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Legacy",2060,"Zirconium","operation_demand","kt",0.197047485185185
"2513","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - BWR",2060,"Zirconium","operation_demand","kt",0.0684825185185187
"2514","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2060,"Graphite","operation_demand","kt",137.2065
"2515","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2060,"Silicon carbide","operation_demand","kt",0.0274413
"2516","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2060,NA,"operation_demand","kt",NA
"2517","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - PWR modular",2060,"Zirconium","operation_demand","kt",0.0269837592592593
"2518","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - SFR",2060,NA,"operation_demand","kt",NA
"2519","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2065,"Hafnium","operation_demand","kt",23.7247055555556
"2520","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2065,"Zirconium","operation_demand","kt",0.276788231481482
"2521","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Legacy",2065,"Hafnium","operation_demand","kt",9.66865555555556
"2522","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Legacy",2065,"Zirconium","operation_demand","kt",0.112800981481482
"2523","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - BWR",2065,"Zirconium","operation_demand","kt",0.0903845185185187
"2524","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2065,"Graphite","operation_demand","kt",178.991555555556
"2525","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2065,"Silicon carbide","operation_demand","kt",0.0357983111111111
"2526","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2065,NA,"operation_demand","kt",NA
"2527","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - PWR modular",2065,"Zirconium","operation_demand","kt",0.0335009629629629
"2528","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - SFR",2065,NA,"operation_demand","kt",NA
"2529","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2070,"Hafnium","operation_demand","kt",28.24261
"2530","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2070,"Zirconium","operation_demand","kt",0.329497116666667
"2531","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Legacy",2070,"Hafnium","operation_demand","kt",1.87134888888889
"2532","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - Legacy",2070,"Zirconium","operation_demand","kt",0.0218324037037037
"2533","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - BWR",2070,"Zirconium","operation_demand","kt",0.114360296296296
