"region","year","Technology_detailed","value","Technology","Units","scenario","Trade","ReactorCost","FuelCost"
"USA",2100,"Nuclear - SMR - BWR",666.077194444444,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2100,"Nuclear - SMR - HTGR",429.841333333333,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2100,"Nuclear - SMR - MSR",127.511583333333,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2100,"Nuclear - SMR - PWR modular",121.740916666667,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2100,"Nuclear - SMR - SFR",243.071277777778,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2021,"Nuclear - Legacy",811.546555555556,"Nuclear - Legacy","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2025,"Nuclear - Large - PWR",18.3333333333333,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2025,"Nuclear - Legacy",808.447666666667,"Nuclear - Legacy","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2030,"Nuclear - Large - PWR",31.0500555555556,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2030,"Nuclear - Legacy",808.312305555556,"Nuclear - Legacy","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2035,"Nuclear - Large - PWR",55.92225,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2035,"Nuclear - Legacy",788.535305555556,"Nuclear - Legacy","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2035,"Nuclear - SMR - BWR",3.52441666666667,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2035,"Nuclear - SMR - HTGR",2.98669444444444,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2035,"Nuclear - SMR - MSR",1.51348055555556,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2035,"Nuclear - SMR - PWR modular",2.91244444444444,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2035,"Nuclear - SMR - SFR",2.96244444444444,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2040,"Nuclear - Large - PWR",110.576888888889,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2040,"Nuclear - Legacy",787.525,"Nuclear - Legacy","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2040,"Nuclear - SMR - BWR",11.4466388888889,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2040,"Nuclear - SMR - HTGR",8.12433333333333,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2040,"Nuclear - SMR - MSR",3.56767777777778,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2040,"Nuclear - SMR - PWR modular",6.86066666666667,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2040,"Nuclear - SMR - SFR",7.35297222222222,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2045,"Nuclear - Large - PWR",177.155555555556,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2045,"Nuclear - Legacy",786.266638888889,"Nuclear - Legacy","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2045,"Nuclear - SMR - BWR",27.428,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2045,"Nuclear - SMR - HTGR",16.6256388888889,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2045,"Nuclear - SMR - MSR",6.03026944444444,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2045,"Nuclear - SMR - PWR modular",11.0586388888889,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2045,"Nuclear - SMR - SFR",13.6790833333333,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2050,"Nuclear - Large - PWR",286.418611111111,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2050,"Nuclear - Legacy",754.721416666667,"Nuclear - Legacy","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2050,"Nuclear - SMR - BWR",68.2442777777778,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2050,"Nuclear - SMR - HTGR",35.3223055555556,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2050,"Nuclear - SMR - MSR",9.90370833333333,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2050,"Nuclear - SMR - PWR modular",17.8841111111111,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2050,"Nuclear - SMR - SFR",25.3985277777778,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2055,"Nuclear - Large - PWR",386.368527777778,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2055,"Nuclear - Legacy",535.046777777778,"Nuclear - Legacy","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2055,"Nuclear - SMR - BWR",121.924,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2055,"Nuclear - SMR - HTGR",57.14825,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2055,"Nuclear - SMR - MSR",13.1276805555556,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2055,"Nuclear - SMR - PWR modular",24.0841388888889,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2055,"Nuclear - SMR - SFR",37.1687222222222,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2060,"Nuclear - Large - PWR",475.84525,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2060,"Nuclear - Legacy",415.658222222222,"Nuclear - Legacy","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2060,"Nuclear - SMR - BWR",181.018555555556,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2060,"Nuclear - SMR - HTGR",79.7485833333333,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2060,"Nuclear - SMR - MSR",15.776375,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2060,"Nuclear - SMR - PWR modular",29.62125,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2060,"Nuclear - SMR - SFR",48.2600277777778,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2065,"Nuclear - Large - PWR",574.886305555556,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2065,"Nuclear - Legacy",237.543277777778,"Nuclear - Legacy","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2065,"Nuclear - SMR - BWR",252.985888888889,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2065,"Nuclear - SMR - HTGR",106.717333333333,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2065,"Nuclear - SMR - MSR",18.7850916666667,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2065,"Nuclear - SMR - PWR modular",35.7718055555556,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2065,"Nuclear - SMR - SFR",60.8446666666667,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2070,"Nuclear - Large - PWR",678.772111111111,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2070,"Nuclear - Legacy",45.9596111111111,"Nuclear - Legacy","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2070,"Nuclear - SMR - BWR",320.641916666667,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2070,"Nuclear - SMR - HTGR",137.661944444444,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2070,"Nuclear - SMR - MSR",22.0829722222222,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2070,"Nuclear - SMR - PWR modular",42.4640277777778,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2070,"Nuclear - SMR - SFR",74.7453888888889,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2075,"Nuclear - Large - PWR",782.364277777778,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2075,"Nuclear - Legacy",17.9650555555556,"Nuclear - Legacy","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2075,"Nuclear - SMR - BWR",382.355916666667,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2075,"Nuclear - SMR - HTGR",170.975111111111,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2075,"Nuclear - SMR - MSR",25.4591694444444,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2075,"Nuclear - SMR - PWR modular",49.3598888888889,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2075,"Nuclear - SMR - SFR",89.2431111111111,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2080,"Nuclear - Large - PWR",909.295638888889,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2080,"Nuclear - Legacy",9.16405555555556,"Nuclear - Legacy","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2080,"Nuclear - SMR - BWR",454.719055555556,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2080,"Nuclear - SMR - HTGR",215.734416666667,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2080,"Nuclear - SMR - MSR",29.86535,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2080,"Nuclear - SMR - PWR modular",58.3397222222222,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2080,"Nuclear - SMR - SFR",108.260416666667,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2085,"Nuclear - Large - PWR",1003.44866666667,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2085,"Nuclear - Legacy",9.16261111111111,"Nuclear - Legacy","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2085,"Nuclear - SMR - BWR",506.986027777778,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2085,"Nuclear - SMR - HTGR",250.104638888889,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2085,"Nuclear - SMR - MSR",33.1248944444444,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2085,"Nuclear - SMR - PWR modular",65.5938611111111,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2085,"Nuclear - SMR - SFR",123.781638888889,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2090,"Nuclear - Large - PWR",1068.30494444444,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2090,"Nuclear - Legacy",9.15208333333333,"Nuclear - Legacy","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2090,"Nuclear - SMR - BWR",549.248388888889,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2090,"Nuclear - SMR - HTGR",277.918666666667,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2090,"Nuclear - SMR - MSR",35.7920361111111,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2090,"Nuclear - SMR - PWR modular",71.9557222222222,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2090,"Nuclear - SMR - SFR",137.506805555556,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2095,"Nuclear - Large - PWR",1129.77277777778,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2095,"Nuclear - Legacy",9.13272222222222,"Nuclear - Legacy","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2095,"Nuclear - SMR - BWR",591.853722222222,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2095,"Nuclear - SMR - HTGR",305.380305555556,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2095,"Nuclear - SMR - MSR",37.5198916666667,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2095,"Nuclear - SMR - PWR modular",76.5790833333333,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2095,"Nuclear - SMR - SFR",150.740638888889,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2100,"Nuclear - Large - PWR",1158.01694444444,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2100,"Nuclear - SMR - BWR",627.021972222222,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2100,"Nuclear - SMR - HTGR",328.692722222222,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2100,"Nuclear - SMR - MSR",38.6540416666667,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2100,"Nuclear - SMR - PWR modular",80.1970555555556,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2100,"Nuclear - SMR - SFR",162.625305555556,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Reactor","Limited","Reactor - Adv.","Fuel - Mod."
"USA",2021,"Nuclear - Legacy",811.546555555556,"Nuclear - Legacy","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2025,"Nuclear - Large - PWR",18.3333333333333,"Nuclear - Large - PWR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2025,"Nuclear - Legacy",808.447666666667,"Nuclear - Legacy","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2030,"Nuclear - Large - PWR",30.92275,"Nuclear - Large - PWR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2030,"Nuclear - Legacy",808.270138888889,"Nuclear - Legacy","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2035,"Nuclear - Large - PWR",54.1405277777778,"Nuclear - Large - PWR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2035,"Nuclear - Legacy",788.487111111111,"Nuclear - Legacy","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2035,"Nuclear - SMR - BWR",3.50005555555556,"Nuclear - SMR - BWR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2035,"Nuclear - SMR - HTGR",2.96238888888889,"Nuclear - SMR - HTGR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2035,"Nuclear - SMR - MSR",1.49328333333333,"Nuclear - SMR - MSR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2035,"Nuclear - SMR - PWR modular",2.86980555555556,"Nuclear - SMR - PWR modular","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2035,"Nuclear - SMR - SFR",2.92486111111111,"Nuclear - SMR - SFR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2040,"Nuclear - Large - PWR",103.783694444444,"Nuclear - Large - PWR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2040,"Nuclear - Legacy",788.403388888889,"Nuclear - Legacy","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2040,"Nuclear - SMR - BWR",10.7312222222222,"Nuclear - SMR - BWR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2040,"Nuclear - SMR - HTGR",8.17708333333333,"Nuclear - SMR - HTGR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2040,"Nuclear - SMR - MSR",3.85045555555556,"Nuclear - SMR - MSR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2040,"Nuclear - SMR - PWR modular",7.42494444444444,"Nuclear - SMR - PWR modular","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2040,"Nuclear - SMR - SFR",7.74947222222222,"Nuclear - SMR - SFR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2045,"Nuclear - Large - PWR",164.947527777778,"Nuclear - Large - PWR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2045,"Nuclear - Legacy",788.301083333333,"Nuclear - Legacy","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2045,"Nuclear - SMR - BWR",22.1494444444444,"Nuclear - SMR - BWR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2045,"Nuclear - SMR - HTGR",15.7515555555556,"Nuclear - SMR - HTGR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2045,"Nuclear - SMR - MSR",6.81843611111111,"Nuclear - SMR - MSR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2045,"Nuclear - SMR - PWR modular",12.7467777777778,"Nuclear - SMR - PWR modular","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2045,"Nuclear - SMR - SFR",14.5121944444444,"Nuclear - SMR - SFR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2050,"Nuclear - Large - PWR",268.814611111111,"Nuclear - Large - PWR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2050,"Nuclear - Legacy",759.895805555556,"Nuclear - Legacy","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2050,"Nuclear - SMR - BWR",46.7445555555556,"Nuclear - SMR - BWR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2050,"Nuclear - SMR - HTGR",31.0725277777778,"Nuclear - SMR - HTGR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2050,"Nuclear - SMR - MSR",11.8645138888889,"Nuclear - SMR - MSR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2050,"Nuclear - SMR - PWR modular",21.9674166666667,"Nuclear - SMR - PWR modular","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2050,"Nuclear - SMR - SFR",27.0418333333333,"Nuclear - SMR - SFR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2055,"Nuclear - Large - PWR",350.8835,"Nuclear - Large - PWR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2055,"Nuclear - Legacy",538.645138888889,"Nuclear - Legacy","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2055,"Nuclear - SMR - BWR",72.2516944444444,"Nuclear - SMR - BWR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2055,"Nuclear - SMR - HTGR",45.9912777777778,"Nuclear - SMR - HTGR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2055,"Nuclear - SMR - MSR",15.5448361111111,"Nuclear - SMR - MSR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2055,"Nuclear - SMR - PWR modular",29.3526666666667,"Nuclear - SMR - PWR modular","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2055,"Nuclear - SMR - SFR",37.7524166666667,"Nuclear - SMR - SFR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2060,"Nuclear - Large - PWR",419.881333333333,"Nuclear - Large - PWR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2060,"Nuclear - Legacy",418.34,"Nuclear - Legacy","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2060,"Nuclear - SMR - BWR",97.2862222222222,"Nuclear - SMR - BWR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2060,"Nuclear - SMR - HTGR",60.1264722222222,"Nuclear - SMR - HTGR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2060,"Nuclear - SMR - MSR",18.4146611111111,"Nuclear - SMR - MSR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2060,"Nuclear - SMR - PWR modular",35.5591944444444,"Nuclear - SMR - PWR modular","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2060,"Nuclear - SMR - SFR",47.0830277777778,"Nuclear - SMR - SFR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2065,"Nuclear - Large - PWR",494.338027777778,"Nuclear - Large - PWR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2065,"Nuclear - Legacy",239.025194444444,"Nuclear - Legacy","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2065,"Nuclear - SMR - BWR",126.20625,"Nuclear - SMR - BWR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2065,"Nuclear - SMR - HTGR",76.1639722222222,"Nuclear - SMR - HTGR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2065,"Nuclear - SMR - MSR",21.6381916666667,"Nuclear - SMR - MSR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2065,"Nuclear - SMR - PWR modular",42.2464722222222,"Nuclear - SMR - PWR modular","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
